density	noise_sigma	noise_seed	method	junction	incoming_row	outgoing_col	global_entry	truth	estimate	abs_error
minimal	0.2	3	map_lbfgs	1	2	2	6	0.18	0.2947095105	0.1147095105
minimal	0.2	3	map_lbfgs	1	2	3	7	0.22	0.1192987389	0.1007012611
minimal	0.2	3	map_lbfgs	1	2	4	8	0.52	0.2912822401	0.2287177599
minimal	0.2	3	map_lbfgs	1	3	1	9	0.42	0.2948186816	0.1251813184
minimal	0.2	3	map_lbfgs	1	3	2	10	0.24	0.2948186816	0.05481868161
minimal	0.2	3	map_lbfgs	1	3	3	11	0.08	0.1137347194	0.03373471938
minimal	0.2	3	map_lbfgs	1	3	4	12	0.26	0.2966279174	0.0366279174
minimal	0.2	3	map_lbfgs	1	4	1	13	0.2	0.2937733468	0.09377334682
minimal	0.2	3	map_lbfgs	1	4	2	14	0.46	0.2937733468	0.1662266532
minimal	0.2	3	map_lbfgs	1	4	3	15	0.24	0.1270525302	0.1129474698
minimal	0.2	3	map_lbfgs	1	4	4	16	0.1	0.2854007761	0.1854007761
minimal	0.2	3	map_lbfgs	2	1	1	17	0.18	0.25	0.06999999998
minimal	0.2	3	map_lbfgs	2	1	2	18	0.08	0.25	0.17
minimal	0.2	3	map_lbfgs	2	1	3	19	0.16	0.2500000001	0.09000000007
minimal	0.2	3	map_lbfgs	2	1	4	20	0.58	0.25	0.33
minimal	0.2	3	map_lbfgs	2	2	1	21	0.14	0.25	0.11
minimal	0.2	3	map_lbfgs	2	2	2	22	0.1	0.25	0.15
minimal	0.2	3	map_lbfgs	2	2	3	23	0.56	0.2500000001	0.3099999999
minimal	0.2	3	map_lbfgs	2	2	4	24	0.2	0.25	0.04999999998
minimal	0.2	3	map_lbfgs	2	3	1	25	0.48	0.25	0.23
minimal	0.2	3	map_lbfgs	2	3	2	26	0.2	0.25	0.04999999997
minimal	0.2	3	map_lbfgs	2	3	3	27	0.08	0.2500000001	0.1700000001
minimal	0.2	3	map_lbfgs	2	3	4	28	0.24	0.25	0.009999999982
minimal	0.2	3	map_lbfgs	2	4	1	29	0.18	0.25	0.06999999998
minimal	0.2	3	map_lbfgs	2	4	2	30	0.42	0.25	0.17
minimal	0.2	3	map_lbfgs	2	4	3	31	0.3	0.2500000001	0.04999999994
minimal	0.2	3	map_lbfgs	2	4	4	32	0.1	0.25	0.15
minimal	0.2	3	map_lbfgs	3	1	1	33	0.16	0.25	0.09
minimal	0.2	3	map_lbfgs	3	1	2	34	0.18	0.25	0.07
minimal	0.2	3	map_lbfgs	3	1	3	35	0.42	0.25	0.17
minimal	0.2	3	map_lbfgs	3	1	4	36	0.24	0.25	0.01
minimal	0.2	3	map_lbfgs	3	2	1	37	0.1	0.25	0.15
minimal	0.2	3	map_lbfgs	3	2	2	38	0.22	0.25	0.03
minimal	0.2	3	map_lbfgs	3	2	3	39	0.18	0.25	0.07
minimal	0.2	3	map_lbfgs	3	2	4	40	0.5	0.25	0.25
minimal	0.2	3	map_lbfgs	3	3	1	41	0.44	0.25	0.19
minimal	0.2	3	map_lbfgs	3	3	2	42	0.18	0.25	0.07
minimal	0.2	3	map_lbfgs	3	3	3	43	0.1	0.25	0.15
minimal	0.2	3	map_lbfgs	3	3	4	44	0.28	0.25	0.03
minimal	0.2	3	map_lbfgs	3	4	1	45	0.22	0.25	0.03
minimal	0.2	3	map_lbfgs	3	4	2	46	0.4	0.25	0.15
minimal	0.2	3	map_lbfgs	3	4	3	47	0.26	0.25	0.01
minimal	0.2	3	map_lbfgs	3	4	4	48	0.12	0.25	0.13
minimal	0.2	3	map_lbfgs	4	1	1	49	0.12	0.1252212626	0.005221262634
minimal	0.2	3	map_lbfgs	4	1	2	50	0.16	0.1252212626	0.03477873737
minimal	0.2	3	map_lbfgs	4	1	3	51	0.54	0.6267952186	0.08679521863
minimal	0.2	3	map_lbfgs	4	1	4	52	0.18	0.1227622561	0.0572377439
minimal	0.2	3	map_lbfgs	4	2	1	53	0.16	0.09980556521	0.06019443479
minimal	0.2	3	map_lbfgs	4	2	2	54	0.1	0.09980556521	0.0001944347893
minimal	0.2	3	map_lbfgs	4	2	3	55	0.2	0.6969953367	0.4969953367
minimal	0.2	3	map_lbfgs	4	2	4	56	0.54	0.1033935328	0.4366064672
minimal	0.2	3	map_lbfgs	4	3	1	57	0.46	0.1339002227	0.3260997773
minimal	0.2	3	map_lbfgs	4	3	2	58	0.24	0.1339002227	0.1060997773
minimal	0.2	3	map_lbfgs	4	3	3	59	0.1	0.6032328695	0.5032328695
minimal	0.2	3	map_lbfgs	4	3	4	60	0.2	0.1289666851	0.07103331488
minimal	0.2	3	map_lbfgs	4	4	1	61	0.2	0.111072078	0.08892792195
minimal	0.2	3	map_lbfgs	4	4	2	62	0.48	0.111072078	0.368927922
minimal	0.2	3	map_lbfgs	4	4	3	63	0.22	0.6656381745	0.4456381745
minimal	0.2	3	map_lbfgs	4	4	4	64	0.1	0.1122176694	0.01221766938
minimal	0.4	1	esmda	1	1	1	1	0.1	0.3365479906	0.2365479906
minimal	0.4	1	esmda	1	1	2	2	0.12	0.4336794141	0.3136794141
minimal	0.4	1	esmda	1	1	3	3	0.5	0.05559691605	0.4444030839
minimal	0.4	1	esmda	1	1	4	4	0.28	0.1741756792	0.1058243208
minimal	0.4	1	esmda	1	2	1	5	0.08	0.2520330785	0.1720330785
minimal	0.4	1	esmda	1	2	2	6	0.18	0.5253479857	0.3453479857
minimal	0.4	1	esmda	1	2	3	7	0.22	0.07700535697	0.142994643
minimal	0.4	1	esmda	1	2	4	8	0.52	0.1456135788	0.3743864212
minimal	0.4	1	esmda	1	3	1	9	0.42	0.2810110382	0.1389889618
minimal	0.4	1	esmda	1	3	2	10	0.24	0.4822821403	0.2422821403
minimal	0.4	1	esmda	1	3	3	11	0.08	0.0696142551	0.0103857449
minimal	0.4	1	esmda	1	3	4	12	0.26	0.1670925663	0.09290743367
minimal	0.4	1	esmda	1	4	1	13	0.2	0.3124698487	0.1124698487
minimal	0.4	1	esmda	1	4	2	14	0.46	0.3584554457	0.1015445543
minimal	0.4	1	esmda	1	4	3	15	0.24	0.08300298953	0.1569970105
minimal	0.4	1	esmda	1	4	4	16	0.1	0.2460717161	0.1460717161
minimal	0.4	1	esmda	2	1	1	17	0.18	0.3586835006	0.1786835006
minimal	0.4	1	esmda	2	1	2	18	0.08	0.1850520276	0.1050520276
minimal	0.4	1	esmda	2	1	3	19	0.16	0.2202080412	0.06020804124
minimal	0.4	1	esmda	2	1	4	20	0.58	0.2360564306	0.3439435694
minimal	0.4	1	esmda	2	2	1	21	0.14	0.1964673441	0.05646734415
minimal	0.4	1	esmda	2	2	2	22	0.1	0.2275663823	0.1275663823
minimal	0.4	1	esmda	2	2	3	23	0.56	0.3467007387	0.2132992613
minimal	0.4	1	esmda	2	2	4	24	0.2	0.2292655348	0.02926553483
minimal	0.4	1	esmda	2	3	1	25	0.48	0.1964110638	0.2835889362
minimal	0.4	1	esmda	2	3	2	26	0.2	0.3200708113	0.1200708113
minimal	0.4	1	esmda	2	3	3	27	0.08	0.2811287415	0.2011287415
minimal	0.4	1	esmda	2	3	4	28	0.24	0.2023893833	0.03761061667
minimal	0.4	1	esmda	2	4	1	29	0.18	0.3296445378	0.1496445378
minimal	0.4	1	esmda	2	4	2	30	0.42	0.3021319108	0.1178680892
minimal	0.4	1	esmda	2	4	3	31	0.3	0.233259908	0.066740092
minimal	0.4	1	esmda	2	4	4	32	0.1	0.1349636433	0.03496364335
minimal	0.4	1	esmda	3	1	1	33	0.16	0.2136586429	0.05365864293
minimal	0.4	1	esmda	3	1	2	34	0.18	0.1463631751	0.03363682491
minimal	0.4	1	esmda	3	1	3	35	0.42	0.413282291	0.006717709014
minimal	0.4	1	esmda	3	1	4	36	0.24	0.226695891	0.013304109
minimal	0.4	1	esmda	3	2	1	37	0.1	0.1833673113	0.08336731127
minimal	0.4	1	esmda	3	2	2	38	0.22	0.418953915	0.198953915
minimal	0.4	1	esmda	3	2	3	39	0.18	0.1775614034	0.002438596606
minimal	0.4	1	esmda	3	2	4	40	0.5	0.2201173703	0.2798826297
minimal	0.4	1	esmda	3	3	1	41	0.44	0.2206923258	0.2193076742
minimal	0.4	1	esmda	3	3	2	42	0.18	0.2698505107	0.08985051066
minimal	0.4	1	esmda	3	3	3	43	0.1	0.2357908381	0.1357908381
minimal	0.4	1	esmda	3	3	4	44	0.28	0.2736663254	0.006333674586
minimal	0.4	1	esmda	3	4	1	45	0.22	0.3860752137	0.1660752137
minimal	0.4	1	esmda	3	4	2	46	0.4	0.1602783285	0.2397216715
minimal	0.4	1	esmda	3	4	3	47	0.26	0.2773043223	0.01730432231
minimal	0.4	1	esmda	3	4	4	48	0.12	0.1763421355	0.05634213555
minimal	0.4	1	esmda	4	1	1	49	0.12	0.08706895377	0.03293104623
minimal	0.4	1	esmda	4	1	2	50	0.16	0.09471106768	0.06528893232
minimal	0.4	1	esmda	4	1	3	51	0.54	0.7593988031	0.2193988031
minimal	0.4	1	esmda	4	1	4	52	0.18	0.05882117551	0.1211788245
minimal	0.4	1	esmda	4	2	1	53	0.16	0.09342007045	0.06657992955
minimal	0.4	1	esmda	4	2	2	54	0.1	0.08229117516	0.01770882484
minimal	0.4	1	esmda	4	2	3	55	0.2	0.7844893478	0.5844893478
minimal	0.4	1	esmda	4	2	4	56	0.54	0.03979940661	0.5002005934
minimal	0.4	1	esmda	4	3	1	57	0.46	0.1910090638	0.2689909362
minimal	0.4	1	esmda	4	3	2	58	0.24	0.2065552316	0.03344476839
minimal	0.4	1	esmda	4	3	3	59	0.1	0.5396145978	0.4396145978
minimal	0.4	1	esmda	4	3	4	60	0.2	0.06282110679	0.1371788932
minimal	0.4	1	esmda	4	4	1	61	0.2	0.2113224332	0.01132243319
minimal	0.4	1	esmda	4	4	2	62	0.48	0.1680308862	0.3119691138
minimal	0.4	1	esmda	4	4	3	63	0.22	0.5616418361	0.3416418361
minimal	0.4	1	esmda	4	4	4	64	0.1	0.05900484458	0.04099515542
minimal	0.4	1	map_lbfgs	1	1	1	1	0.1	0.2665620319	0.1665620319
minimal	0.4	1	map_lbfgs	1	1	2	2	0.12	0.2665620319	0.1465620319
minimal	0.4	1	map_lbfgs	1	1	3	3	0.5	0.06736441469	0.4326355853
minimal	0.4	1	map_lbfgs	1	1	4	4	0.28	0.3995115216	0.1195115216
minimal	0.4	1	map_lbfgs	1	2	1	5	0.08	0.2852504149	0.2052504149
minimal	0.4	1	map_lbfgs	1	2	2	6	0.18	0.2852504149	0.1052504149
minimal	0.4	1	map_lbfgs	1	2	3	7	0.22	0.0752809715	0.1447190285
minimal	0.4	1	map_lbfgs	1	2	4	8	0.52	0.3542181988	0.1657818012
minimal	0.4	1	map_lbfgs	1	3	1	9	0.42	0.2819355689	0.1380644311
minimal	0.4	1	map_lbfgs	1	3	2	10	0.24	0.2819355689	0.04193556891
minimal	0.4	1	map_lbfgs	1	3	3	11	0.08	0.06854789835	0.01145210165
minimal	0.4	1	map_lbfgs	1	3	4	12	0.26	0.3675809638	0.1075809638
minimal	0.4	1	map_lbfgs	1	4	1	13	0.2	0.2973812457	0.09738124569
minimal	0.4	1	map_lbfgs	1	4	2	14	0.46	0.2973812457	0.1626187543
minimal	0.4	1	map_lbfgs	1	4	3	15	0.24	0.07317462977	0.1668253702
minimal	0.4	1	map_lbfgs	1	4	4	16	0.1	0.3320628788	0.2320628788
minimal	0.4	1	map_lbfgs	2	1	1	17	0.18	0.25	0.06999999997
minimal	0.4	1	map_lbfgs	2	1	2	18	0.08	0.25	0.17
minimal	0.4	1	map_lbfgs	2	1	3	19	0.16	0.2500000001	0.09000000007
minimal	0.4	1	map_lbfgs	2	1	4	20	0.58	0.25	0.33
minimal	0.4	1	map_lbfgs	2	2	1	21	0.14	0.25	0.11
minimal	0.4	1	map_lbfgs	2	2	2	22	0.1	0.25	0.15
minimal	0.4	1	map_lbfgs	2	2	3	23	0.56	0.2500000001	0.3099999999
minimal	0.4	1	map_lbfgs	2	2	4	24	0.2	0.25	0.04999999999
minimal	0.4	1	map_lbfgs	2	3	1	25	0.48	0.25	0.23
minimal	0.4	1	map_lbfgs	2	3	2	26	0.2	0.25	0.04999999995
minimal	0.4	1	map_lbfgs	2	3	3	27	0.08	0.2500000001	0.1700000001
minimal	0.4	1	map_lbfgs	2	3	4	28	0.24	0.25	0.00999999999
minimal	0.4	1	map_lbfgs	2	4	1	29	0.18	0.25	0.06999999997
minimal	0.4	1	map_lbfgs	2	4	2	30	0.42	0.25	0.17
minimal	0.4	1	map_lbfgs	2	4	3	31	0.3	0.2500000001	0.04999999994
minimal	0.4	1	map_lbfgs	2	4	4	32	0.1	0.25	0.15
minimal	0.4	1	map_lbfgs	3	1	1	33	0.16	0.25	0.09
minimal	0.4	1	map_lbfgs	3	1	2	34	0.18	0.25	0.07
minimal	0.4	1	map_lbfgs	3	1	3	35	0.42	0.25	0.17
minimal	0.4	1	map_lbfgs	3	1	4	36	0.24	0.25	0.01
minimal	0.4	1	map_lbfgs	3	2	1	37	0.1	0.25	0.15
minimal	0.4	1	map_lbfgs	3	2	2	38	0.22	0.25	0.03
minimal	0.4	1	map_lbfgs	3	2	3	39	0.18	0.25	0.07
minimal	0.4	1	map_lbfgs	3	2	4	40	0.5	0.25	0.25
minimal	0.4	1	map_lbfgs	3	3	1	41	0.44	0.25	0.19
minimal	0.4	1	map_lbfgs	3	3	2	42	0.18	0.25	0.07
minimal	0.4	1	map_lbfgs	3	3	3	43	0.1	0.25	0.15
minimal	0.4	1	map_lbfgs	3	3	4	44	0.28	0.25	0.03
minimal	0.4	1	map_lbfgs	3	4	1	45	0.22	0.25	0.03
minimal	0.4	1	map_lbfgs	3	4	2	46	0.4	0.25	0.15
minimal	0.4	1	map_lbfgs	3	4	3	47	0.26	0.25	0.01
minimal	0.4	1	map_lbfgs	3	4	4	48	0.12	0.25	0.13
minimal	0.4	1	map_lbfgs	4	1	1	49	0.12	0.07358684444	0.04641315556
minimal	0.4	1	map_lbfgs	4	1	2	50	0.16	0.07358684444	0.08641315556
minimal	0.4	1	map_lbfgs	4	1	3	51	0.54	0.7801564811	0.2401564811
minimal	0.4	1	map_lbfgs	4	1	4	52	0.18	0.07266982999	0.10733017
minimal	0.4	1	map_lbfgs	4	2	1	53	0.16	0.05905092722	0.1009490728
minimal	0.4	1	map_lbfgs	4	2	2	54	0.1	0.05905092722	0.04094907278
minimal	0.4	1	map_lbfgs	4	2	3	55	0.2	0.8213002945	0.6213002945
minimal	0.4	1	map_lbfgs	4	2	4	56	0.54	0.06059785105	0.479402149
minimal	0.4	1	map_lbfgs	4	3	1	57	0.46	0.08317375433	0.3768262457
minimal	0.4	1	map_lbfgs	4	3	2	58	0.24	0.08317375433	0.1568262457
minimal	0.4	1	map_lbfgs	4	3	3	59	0.1	0.7534564795	0.6534564795
minimal	0.4	1	map_lbfgs	4	3	4	60	0.2	0.08019601182	0.1198039882
minimal	0.4	1	map_lbfgs	4	4	1	61	0.2	0.06459200399	0.135407996
minimal	0.4	1	map_lbfgs	4	4	2	62	0.48	0.06459200399	0.415407996
minimal	0.4	1	map_lbfgs	4	4	3	63	0.22	0.8055205983	0.5855205983
minimal	0.4	1	map_lbfgs	4	4	4	64	0.1	0.06529539377	0.03470460623
minimal	0.4	2	esmda	1	1	1	1	0.1	0.2447960868	0.1447960868
minimal	0.4	2	esmda	1	1	2	2	0.12	0.6213047147	0.5013047147
minimal	0.4	2	esmda	1	1	3	3	0.5	0.02766331054	0.4723366895
minimal	0.4	2	esmda	1	1	4	4	0.28	0.1062358879	0.1737641121
minimal	0.4	2	esmda	1	2	1	5	0.08	0.1934115367	0.1134115367
minimal	0.4	2	esmda	1	2	2	6	0.18	0.6340975184	0.4540975184
minimal	0.4	2	esmda	1	2	3	7	0.22	0.03533963154	0.1846603685
minimal	0.4	2	esmda	1	2	4	8	0.52	0.1371513134	0.3828486866
minimal	0.4	2	esmda	1	3	1	9	0.42	0.3685228384	0.05147716159
minimal	0.4	2	esmda	1	3	2	10	0.24	0.4903969316	0.2503969316
minimal	0.4	2	esmda	1	3	3	11	0.08	0.03671846448	0.04328153552
minimal	0.4	2	esmda	1	3	4	12	0.26	0.1043617655	0.1556382345
minimal	0.4	2	esmda	1	4	1	13	0.2	0.4030854648	0.2030854648
minimal	0.4	2	esmda	1	4	2	14	0.46	0.3591004034	0.1008995966
minimal	0.4	2	esmda	1	4	3	15	0.24	0.04735691145	0.1926430886
minimal	0.4	2	esmda	1	4	4	16	0.1	0.1904572203	0.09045722033
minimal	0.4	2	esmda	2	1	1	17	0.18	0.3819019712	0.2019019712
minimal	0.4	2	esmda	2	1	2	18	0.08	0.2455396545	0.1655396545
minimal	0.4	2	esmda	2	1	3	19	0.16	0.1764871075	0.01648710751
minimal	0.4	2	esmda	2	1	4	20	0.58	0.1960712667	0.3839287333
minimal	0.4	2	esmda	2	2	1	21	0.14	0.1938523013	0.05385230131
minimal	0.4	2	esmda	2	2	2	22	0.1	0.2972325631	0.1972325631
minimal	0.4	2	esmda	2	2	3	23	0.56	0.2950296545	0.2649703455
minimal	0.4	2	esmda	2	2	4	24	0.2	0.2138854811	0.01388548106
minimal	0.4	2	esmda	2	3	1	25	0.48	0.1896237042	0.2903762958
minimal	0.4	2	esmda	2	3	2	26	0.2	0.3041277733	0.1041277733
minimal	0.4	2	esmda	2	3	3	27	0.08	0.2964011744	0.2164011744
minimal	0.4	2	esmda	2	3	4	28	0.24	0.209847348	0.03015265197
minimal	0.4	2	esmda	2	4	1	29	0.18	0.3624929656	0.1824929656
minimal	0.4	2	esmda	2	4	2	30	0.42	0.2720786445	0.1479213555
minimal	0.4	2	esmda	2	4	3	31	0.3	0.2494468982	0.0505531018
minimal	0.4	2	esmda	2	4	4	32	0.1	0.1159814918	0.01598149177
minimal	0.4	2	esmda	3	1	1	33	0.16	0.2419571007	0.08195710068
minimal	0.4	2	esmda	3	1	2	34	0.18	0.1376716671	0.04232833292
minimal	0.4	2	esmda	3	1	3	35	0.42	0.3999896757	0.02001032432
minimal	0.4	2	esmda	3	1	4	36	0.24	0.2203815566	0.01961844344
minimal	0.4	2	esmda	3	2	1	37	0.1	0.2021328611	0.1021328611
minimal	0.4	2	esmda	3	2	2	38	0.22	0.3210221856	0.1010221856
minimal	0.4	2	esmda	3	2	3	39	0.18	0.2266936105	0.04669361046
minimal	0.4	2	esmda	3	2	4	40	0.5	0.2501513428	0.2498486572
minimal	0.4	2	esmda	3	3	1	41	0.44	0.1676558494	0.2723441506
minimal	0.4	2	esmda	3	3	2	42	0.18	0.2405013968	0.06050139677
minimal	0.4	2	esmda	3	3	3	43	0.1	0.2978760713	0.1978760713
minimal	0.4	2	esmda	3	3	4	44	0.28	0.2939666825	0.01396668253
minimal	0.4	2	esmda	3	4	1	45	0.22	0.371974352	0.151974352
minimal	0.4	2	esmda	3	4	2	46	0.4	0.1705887694	0.2294112306
minimal	0.4	2	esmda	3	4	3	47	0.26	0.2919997253	0.0319997253
minimal	0.4	2	esmda	3	4	4	48	0.12	0.1654371533	0.04543715327
minimal	0.4	2	esmda	4	1	1	49	0.12	0.2233030966	0.1033030966
minimal	0.4	2	esmda	4	1	2	50	0.16	0.1550838742	0.004916125841
minimal	0.4	2	esmda	4	1	3	51	0.54	0.4893507604	0.05064923964
minimal	0.4	2	esmda	4	1	4	52	0.18	0.1322622689	0.0477377311
minimal	0.4	2	esmda	4	2	1	53	0.16	0.2418370016	0.08183700162
minimal	0.4	2	esmda	4	2	2	54	0.1	0.2126700938	0.1126700938
minimal	0.4	2	esmda	4	2	3	55	0.2	0.4489967221	0.2489967221
minimal	0.4	2	esmda	4	2	4	56	0.54	0.09649618249	0.4435038175
minimal	0.4	2	esmda	4	3	1	57	0.46	0.2983548946	0.1616451054
minimal	0.4	2	esmda	4	3	2	58	0.24	0.1998578582	0.04014214178
minimal	0.4	2	esmda	4	3	3	59	0.1	0.3782384036	0.2782384036
minimal	0.4	2	esmda	4	3	4	60	0.2	0.1235488436	0.07645115636
minimal	0.4	2	esmda	4	4	1	61	0.2	0.2590136174	0.05901361745
minimal	0.4	2	esmda	4	4	2	62	0.48	0.2436902023	0.2363097977
minimal	0.4	2	esmda	4	4	3	63	0.22	0.393366306	0.173366306
minimal	0.4	2	esmda	4	4	4	64	0.1	0.1039298743	0.00392987432
minimal	0.4	2	map_lbfgs	1	1	1	1	0.1	0.2998965843	0.1998965843
minimal	0.4	2	map_lbfgs	1	1	2	2	0.12	0.2998965843	0.1798965843
minimal	0.4	2	map_lbfgs	1	1	3	3	0.5	0.02721607081	0.4727839292
minimal	0.4	2	map_lbfgs	1	1	4	4	0.28	0.3729907605	0.09299076053
minimal	0.4	2	map_lbfgs	1	2	1	5	0.08	0.3260226407	0.2460226407
minimal	0.4	2	map_lbfgs	1	2	2	6	0.18	0.3260226407	0.1460226407
minimal	0.4	2	map_lbfgs	1	2	3	7	0.22	0.03071626766	0.1892837323
minimal	0.4	2	map_lbfgs	1	2	4	8	0.52	0.3172384509	0.2027615491
minimal	0.4	2	map_lbfgs	1	3	1	9	0.42	0.3171475418	0.1028524582
minimal	0.4	2	map_lbfgs	1	3	2	10	0.24	0.3171475418	0.07714754181
minimal	0.4	2	map_lbfgs	1	3	3	11	0.08	0.02899039968	0.05100960032
minimal	0.4	2	map_lbfgs	1	3	4	12	0.26	0.3367145167	0.07671451671
minimal	0.4	2	map_lbfgs	1	4	1	13	0.2	0.3355955835	0.1355955835
minimal	0.4	2	map_lbfgs	1	4	2	14	0.46	0.3355955835	0.1244044165
minimal	0.4	2	map_lbfgs	1	4	3	15	0.24	0.03283220374	0.2071677963
minimal	0.4	2	map_lbfgs	1	4	4	16	0.1	0.2959766293	0.1959766293
minimal	0.4	2	map_lbfgs	2	1	1	17	0.18	0.25	0.07
minimal	0.4	2	map_lbfgs	2	1	2	18	0.08	0.25	0.17
minimal	0.4	2	map_lbfgs	2	1	3	19	0.16	0.25	0.09
minimal	0.4	2	map_lbfgs	2	1	4	20	0.58	0.25	0.33
minimal	0.4	2	map_lbfgs	2	2	1	21	0.14	0.25	0.11
minimal	0.4	2	map_lbfgs	2	2	2	22	0.1	0.25	0.15
minimal	0.4	2	map_lbfgs	2	2	3	23	0.56	0.25	0.31
minimal	0.4	2	map_lbfgs	2	2	4	24	0.2	0.25	0.05
minimal	0.4	2	map_lbfgs	2	3	1	25	0.48	0.25	0.23
minimal	0.4	2	map_lbfgs	2	3	2	26	0.2	0.25	0.05
minimal	0.4	2	map_lbfgs	2	3	3	27	0.08	0.25	0.17
minimal	0.4	2	map_lbfgs	2	3	4	28	0.24	0.25	0.009999999999
minimal	0.4	2	map_lbfgs	2	4	1	29	0.18	0.25	0.07
minimal	0.4	2	map_lbfgs	2	4	2	30	0.42	0.25	0.17
minimal	0.4	2	map_lbfgs	2	4	3	31	0.3	0.25	0.05
minimal	0.4	2	map_lbfgs	2	4	4	32	0.1	0.25	0.15
minimal	0.4	2	map_lbfgs	3	1	1	33	0.16	0.25	0.09
minimal	0.4	2	map_lbfgs	3	1	2	34	0.18	0.25	0.07
minimal	0.4	2	map_lbfgs	3	1	3	35	0.42	0.25	0.17
minimal	0.4	2	map_lbfgs	3	1	4	36	0.24	0.25	0.01
minimal	0.4	2	map_lbfgs	3	2	1	37	0.1	0.25	0.15
minimal	0.4	2	map_lbfgs	3	2	2	38	0.22	0.25	0.03
minimal	0.4	2	map_lbfgs	3	2	3	39	0.18	0.25	0.07
minimal	0.4	2	map_lbfgs	3	2	4	40	0.5	0.25	0.25
minimal	0.4	2	map_lbfgs	3	3	1	41	0.44	0.25	0.19
minimal	0.4	2	map_lbfgs	3	3	2	42	0.18	0.25	0.07
minimal	0.4	2	map_lbfgs	3	3	3	43	0.1	0.25	0.15
minimal	0.4	2	map_lbfgs	3	3	4	44	0.28	0.25	0.03
minimal	0.4	2	map_lbfgs	3	4	1	45	0.22	0.25	0.03
minimal	0.4	2	map_lbfgs	3	4	2	46	0.4	0.25	0.15
minimal	0.4	2	map_lbfgs	3	4	3	47	0.26	0.25	0.01
minimal	0.4	2	map_lbfgs	3	4	4	48	0.12	0.25	0.13
minimal	0.4	2	map_lbfgs	4	1	1	49	0.12	0.1566120647	0.03661206475
minimal	0.4	2	map_lbfgs	4	1	2	50	0.16	0.1566120647	0.003387935252
minimal	0.4	2	map_lbfgs	4	1	3	51	0.54	0.5339961404	0.006003859602
minimal	0.4	2	map_lbfgs	4	1	4	52	0.18	0.1527797301	0.02722026989
minimal	0.4	2	map_lbfgs	4	2	1	53	0.16	0.1318856073	0.02811439274
minimal	0.4	2	map_lbfgs	4	2	2	54	0.1	0.1318856073	0.03188560726
minimal	0.4	2	map_lbfgs	4	2	3	55	0.2	0.6012682502	0.4012682502
minimal	0.4	2	map_lbfgs	4	2	4	56	0.54	0.1349605352	0.4050394648
minimal	0.4	2	map_lbfgs	4	3	1	57	0.46	0.1570637631	0.3029362369
minimal	0.4	2	map_lbfgs	4	3	2	58	0.24	0.1570637631	0.08293623688
minimal	0.4	2	map_lbfgs	4	3	3	59	0.1	0.532793095	0.432793095
minimal	0.4	2	map_lbfgs	4	3	4	60	0.2	0.1530793788	0.04692062124
minimal	0.4	2	map_lbfgs	4	4	1	61	0.2	0.1339331387	0.0660668613
minimal	0.4	2	map_lbfgs	4	4	2	62	0.48	0.1339331387	0.3460668613
minimal	0.4	2	map_lbfgs	4	4	3	63	0.22	0.5956467804	0.3756467804
minimal	0.4	2	map_lbfgs	4	4	4	64	0.1	0.1364869422	0.03648694218
minimal	0.4	3	esmda	1	1	1	1	0.1	0.3066930688	0.2066930688
minimal	0.4	3	esmda	1	1	2	2	0.12	0.4613444595	0.3413444595
minimal	0.4	3	esmda	1	1	3	3	0.5	0.06788843946	0.4321115605
minimal	0.4	3	esmda	1	1	4	4	0.28	0.1640740323	0.1159259677
minimal	0.4	3	esmda	1	2	1	5	0.08	0.2953118568	0.2153118568
minimal	0.4	3	esmda	1	2	2	6	0.18	0.421317219	0.241317219
minimal	0.4	3	esmda	1	2	3	7	0.22	0.09272816541	0.1272718346
minimal	0.4	3	esmda	1	2	4	8	0.52	0.1906427588	0.3293572412
minimal	0.4	3	esmda	1	3	1	9	0.42	0.3250627562	0.09493724378
minimal	0.4	3	esmda	1	3	2	10	0.24	0.4291159785	0.1891159785
minimal	0.4	3	esmda	1	3	3	11	0.08	0.08991591611	0.009915916114
minimal	0.4	3	esmda	1	3	4	12	0.26	0.1559053492	0.1040946508
minimal	0.4	3	esmda	1	4	1	13	0.2	0.3296982769	0.1296982769
minimal	0.4	3	esmda	1	4	2	14	0.46	0.3525221606	0.1074778394
minimal	0.4	3	esmda	1	4	3	15	0.24	0.09825599995	0.1417440001
minimal	0.4	3	esmda	1	4	4	16	0.1	0.2195235626	0.1195235626
minimal	0.4	3	esmda	2	1	1	17	0.18	0.3646372489	0.1846372489
minimal	0.4	3	esmda	2	1	2	18	0.08	0.2060356174	0.1260356174
minimal	0.4	3	esmda	2	1	3	19	0.16	0.2214819543	0.06148195432
minimal	0.4	3	esmda	2	1	4	20	0.58	0.2078451794	0.3721548206
minimal	0.4	3	esmda	2	2	1	21	0.14	0.2049609904	0.06496099045
minimal	0.4	3	esmda	2	2	2	22	0.1	0.2566699353	0.1566699353
minimal	0.4	3	esmda	2	2	3	23	0.56	0.3127184	0.2472816
minimal	0.4	3	esmda	2	2	4	24	0.2	0.2256506743	0.02565067428
minimal	0.4	3	esmda	2	3	1	25	0.48	0.199689026	0.280310974
minimal	0.4	3	esmda	2	3	2	26	0.2	0.3155444542	0.1155444542
minimal	0.4	3	esmda	2	3	3	27	0.08	0.3007273357	0.2207273357
minimal	0.4	3	esmda	2	3	4	28	0.24	0.1840391841	0.05596081594
